width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
64,BYD,2021,kmeans_0,50,9240,26200,1.463384985923767,1.4669735431671143,1.1434956961751794,1.1497069554978507,5.117373466491699,4.943173885345459,0.003588615683838725,-0.0250532403588295,0.031131988391280174,ns,0.48
64,BYD,2021,kmeans_1,205,9240,26200,0.39741814136505127,0.47632765769958496,0.23021102053382883,0.2870169119387094,1.3039840459823608,1.9807841777801514,0.07890947163105011,0.05817938596010208,0.10110732167959213,sig,0.3073170731707317
64,BYD,2021,kmeans_2,203,9240,26200,0.07333828508853912,0.06876076012849808,0.00825419768926918,0.007511784065041301,0.24261102080345154,0.28069818019866943,-0.0045775119215250015,-0.007036646828055382,-0.0021028192713856697,sig,0.6896551724137931
128,BYD,2021,acf1_hi,414,9240,52376,0.3947361409664154,0.39567360281944275,0.2547387317270352,0.24916104794624247,2.3914074897766113,2.271869421005249,0.0009375200024805963,-0.012509987689554691,0.013829441741108894,ns,0.5434782608695652
128,BYD,2021,acf1_lo,44,9240,52376,0.13879333436489105,0.1718478798866272,0.013222982139158117,0.015456326693742514,0.5570511221885681,0.7384133338928223,0.033054549247026443,0.01446270290762186,0.053662605583667755,sig,0.5681818181818182
128,BYD,2021,sign_persistence_hi,185,9240,52376,0.424306184053421,0.43590474128723145,0.319352251185245,0.3305096896761003,2.6974966526031494,2.503718376159668,0.01159851998090744,-0.005659241229295731,0.0284805279225111,ns,0.6054054054054054
128,BYD,2021,sign_persistence_lo,273,9240,52376,0.3334468901157379,0.33233627676963806,0.17202739809467107,0.1563679840080238,1.1497105360031128,1.0423226356506348,-0.001110596931539476,-0.017953690141439438,0.014171752147376537,ns,0.5054945054945055
128,BYD,2021,jump_ratio_hi,123,9240,52376,0.6167925596237183,0.6054126024246216,0.3568456386182878,0.3176464790921165,4.288644790649414,3.6924426555633545,-0.011379905976355076,-0.046554457396268845,0.022334672510623932,ns,0.3983739837398374
128,BYD,2021,jump_ratio_lo,335,9240,52376,0.2795885503292084,0.2892669141292572,0.1855272614897496,0.1933201053610111,1.3690316677093506,1.44498872756958,0.009678393602371216,-0.00036423036362975836,0.01948077417910099,ns,0.6
128,BYD,2021,rv_rel_hi,358,9240,52376,0.2563948929309845,0.27598753571510315,0.14880169023749049,0.15777229890127445,0.9907211661338806,0.9585102200508118,0.019592685624957085,0.009267954155802727,0.02912248484790325,sig,0.5223463687150838
128,BYD,2021,rv_rel_lo,80,9240,52376,0.9629510045051575,0.9004274606704712,0.6571155919321184,0.5899124982435934,4.806307792663574,4.160944938659668,-0.06252361088991165,-0.11396371573209763,-0.014632127247750759,sig,0.5375
128,BYD,2021,structure_strong,245,9240,52376,0.2275879830121994,0.24413016438484192,0.14222905074027611,0.15616045692203315,1.0298449993133545,1.0892596244812012,0.016542166471481323,0.006505242548882961,0.02666909620165825,sig,0.6081632653061224
128,BYD,2021,structure_weak,213,9240,52376,0.5341248512268066,0.5237478613853455,0.3342606982053891,0.307856527128502,3.8429501056671143,3.3831899166107178,-0.010376984253525734,-0.03394144028425217,0.011335037648677826,ns,0.47417840375586856
128,BYD,2021,kmeans_0,50,9240,52376,1.463384985923767,1.300004243850708,1.1434956961751794,1.023327669786302,5.117373466491699,4.475362300872803,-0.1633806973695755,-0.2297925353050232,-0.10305000096559525,sig,1.0
128,BYD,2021,kmeans_1,205,9240,52376,0.39741814136505127,0.44320908188819885,0.23021102053382883,0.24897508259765674,1.3039840459823608,1.4981012344360352,0.045790914446115494,0.029046092182397842,0.06137532740831375,sig,0.3121951219512195
128,BYD,2021,kmeans_2,203,9240,52376,0.07333828508853912,0.07641428709030151,0.00825419768926918,0.008012200997213483,0.24261102080345154,0.3655722737312317,0.0030760157387703657,-0.002840976696461439,0.009628187865018845,ns,0.6699507389162561
64,BYD,2022,acf1_hi,414,9240,26200,0.6615968346595764,0.40494057536125183,0.4396953643885083,0.2621978693379252,3.9151182174682617,2.63541316986084,-0.256656289100647,-0.3023337721824646,-0.21390266716480255,sig,0.8695652173913043
