width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
64,USDJPY,2023,sign_persistence_lo,91,9240,26200,0.17155791819095612,0.3275611698627472,0.000647091633143073,0.001276557562190121,0.3226547837257385,0.8600775003433228,0.1560032218694687,0.1107378602027893,0.20470772683620453,sig,0.32967032967032966
64,USDJPY,2023,jump_ratio_hi,240,9240,26200,0.29839926958084106,0.4025210738182068,0.0011488090111760065,0.001567674137856037,1.1883587837219238,1.6168876886367798,0.10412181168794632,0.07204670459032059,0.13656099140644073,sig,0.4083333333333333
64,USDJPY,2023,jump_ratio_lo,257,9240,26200,0.19036664068698883,0.2885526120662689,0.0007147098215637981,0.0011196163854715136,0.7729058861732483,0.8877154588699341,0.09818597137928009,0.07088787108659744,0.12635914981365204,sig,0.32684824902723736
64,USDJPY,2023,rv_rel_hi,260,9240,26200,0.3035285770893097,0.42355844378471375,0.001166621523974266,0.0016607803460463454,1.1883587837219238,1.6168876886367798,0.12002991884946823,0.08706244826316833,0.15416857600212097,sig,0.26153846153846155
64,USDJPY,2023,rv_rel_lo,217,9240,26200,0.16832032799720764,0.2675490975379944,0.0006286436168129609,0.0010236565131372763,0.4040658175945282,0.8446539044380188,0.09922876954078674,0.07510899007320404,0.12480948865413666,sig,0.4377880184331797
64,USDJPY,2023,structure_strong,247,9240,26200,0.19478273391723633,0.30113670229911804,0.0007478556396843387,0.001176197802312965,0.8925445675849915,1.2261239290237427,0.10635397583246231,0.08240211009979248,0.13120925426483154,sig,0.3076923076923077
64,USDJPY,2023,structure_weak,250,9240,26200,0.28971484303474426,0.3855292797088623,0.0010986969752884244,0.0014938493879213019,0.931815505027771,1.4052186012268066,0.09581439942121506,0.06231768801808357,0.13057535886764526,sig,0.424
64,USDJPY,2023,kmeans_0,155,9240,26200,0.3133857250213623,0.40744879841804504,0.0011850895931193094,0.001552051567125294,1.3557862043380737,1.8967156410217285,0.09406302869319916,0.06595700979232788,0.12339422106742859,sig,0.3870967741935484
64,USDJPY,2023,kmeans_1,208,9240,26200,0.24899455904960632,0.3670295476913452,0.0009474138308033894,0.0014320819888510678,0.9109220504760742,1.3949635028839111,0.11803500354290009,0.07984374463558197,0.15724344551563263,sig,0.32211538461538464
64,USDJPY,2023,kmeans_2,134,9240,26200,0.15055513381958008,0.23333114385604858,0.0005868927095786541,0.0009368817728819787,0.32165342569351196,0.8500011563301086,0.08277598768472672,0.04750228300690651,0.1197667270898819,sig,0.41044776119402987
128,USDJPY,2023,acf1_hi,219,9240,52376,0.28770118951797485,0.368367463350296,0.0010878462824270932,0.001445812902373133,0.9052104353904724,1.612934947013855,0.08066626638174057,0.03496547415852547,0.12864471971988678,sig,0.5525114155251142
